"tweetid","name","inreplyuserid","createdat","timezone","friendscount","accountcreated","location","userid","xcoordinate","message","screenname","favoritecount","followerscount","inreplytweetid","retweetcount","utcoffset","ycoordinate","dataagent","place","inreplyscreenname","category","annotation"
1383424998161874944,"Nash Across the 8th Dimension",-1,"2021-04-17 14:19:57","None",435,"Sat Mar 13 16:38:18 +0000 2010","Charleston, SC",122711186,"None","RT @VictimSupportNI: Beware of this Covid vaccine scam which is being used to harvest bank details which can then be used in other scam act…","Nash076",0,18060,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424993808113665,"Vijay V✋",-1,"2021-04-17 14:19:55","None",3221,"Wed Jun 16 07:03:37 +0000 2010","Bengaluru, India",156186232,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","vijay4joe",0,2306,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424993409724420,"एक जुमला रोज़ (Till 2024)",-1,"2021-04-17 14:19:55","None",540,"Thu May 16 14:38:56 +0000 2019","Uttarakhand, India",1129033496389931010,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","gaurav9411d",0,1014,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424988795994113,"Prashant Mathur",-1,"2021-04-17 14:19:54","None",508,"Thu Jan 21 16:36:13 +0000 2016","Mumbai, India",4793894778,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","cd9fe9adf10a4ab",0,227,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424981980225549,"💔",-1,"2021-04-17 14:19:53","None",594,"Tue Sep 03 15:29:34 +0000 2019","None",1168908845713960966,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","bronocap_",0,92,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424983964127234,"Vasudev Kulkarni",-1,"2021-04-17 14:19:53","None",425,"Sun Jun 28 18:05:44 +0000 2020","Paris",1277302119205187584,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","vasudevkulk",0,105,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424975932035072,"William Christenson",855082102093754368,"2021-04-17 14:19:51","None",872,"Mon Sep 16 18:07:18 +0000 2019","Florida, U.S. of Pharmerica",1173659628179197954,"None","@ThatRyanChap yet honest analysis of real data shows the mRNA vaccines are FAR more dangerous than the virus.  they manipulate $q$testing$q$ data, hide the truth of vaccine injuries, blatantly fabricate numbers, suppress real evidence.  WAKE UP! https://t.co/9AhVNBDSPe","William95147321",0,1233,1383390931097853955,0,"None","None","JS Listener","None","ThatRyanChap","vaccine ",-1
1383424970131271690,"GUJJAL NAGARAJA",-1,"2021-04-17 14:19:50","None",153,"Fri Dec 26 12:18:43 +0000 2014","HOSPET",2943890444,"None","RT @IYC: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrogance and…","gujjalnagaraja",0,84,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424967094587396,"Mr fixer🧢 🇬🇧🏴󠁧󠁢󠁷󠁬󠁳󠁿🗣️",-1,"2021-04-17 14:19:49","None",129,"Tue Dec 04 14:00:40 +0000 2012","Sharpening my pitchfork",988826304,"None","Have deaths from the vaccine, lockdown suicide and missed cancer treatments exceeded deaths from Covid? You bet they have. The truth will out.","JadedGrumpy",0,449,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424963231641603,"arnav sen",-1,"2021-04-17 14:19:48","None",158,"Fri Aug 23 20:32:45 +0000 2019","None",1164998865503678464,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","arnavsen14",0,92,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424944072056836,"Rajkumar Patel",-1,"2021-04-17 14:19:44","None",1797,"Sun Jul 05 06:27:18 +0000 2015","Gujarat, India",3268748988,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","revolution_raj7",0,3158,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424940972539909,"Lord King Frederik",-1,"2021-04-17 14:19:43","None",2599,"Sun Jul 31 04:12:36 +0000 2011","#HamOnt #WorldWide",345767800,"None","RT @4TimesAYear: TV personality who boasted of being vaccinated, pressuring her mom to do the same dies after receiving jab | News | LifeSi…","freddreise",0,493,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424940972539909,"Lord King Frederik",-1,"2021-04-17 14:19:43","None",2599,"Sun Jul 31 04:12:36 +0000 2011","#HamOnt #WorldWide",345767800,"None","RT @4TimesAYear: TV personality who boasted of being vaccinated, pressuring her mom to do the same dies after receiving jab | News | LifeSi…","freddreise",0,493,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424940972539909,"Lord King Frederik",-1,"2021-04-17 14:19:43","None",2599,"Sun Jul 31 04:12:36 +0000 2011","#HamOnt #WorldWide",345767800,"None","RT @4TimesAYear: TV personality who boasted of being vaccinated, pressuring her mom to do the same dies after receiving jab | News | LifeSi…","freddreise",0,493,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424740132474891,"Centurino",-1,"2021-04-17 14:18:55","None",660,"Tue Jan 05 09:07:45 +0000 2021","None",1346382789294370816,"None","RT @PamLongCO: 15 years ago, a national mommy group disinvited me from speaking in my hometown about my son’s vaccine injury because a pedi…","centurino1",0,191,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424733937471490,"Sayan",-1,"2021-04-17 14:18:54","None",389,"Thu Mar 17 07:13:59 +0000 2011","None",267614065,"None","RT @VeryDumbDog: 6 People get blood clots   VACCINE EVIL. DEADLY HORRIBLE BAD BAD  562,000 die of Covid  well im not gonna wear a mask it m…","dittosayan",0,68,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424722998755341,"Naishadh Vyas",-1,"2021-04-17 14:18:51","None",702,"Tue Aug 18 06:26:41 +0000 2009","Ahmedabad, Gujarat, India",66614905,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","naishadhvyas",0,1471,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424723594350596,"Gangadhar N",-1,"2021-04-17 14:18:51","None",5,"Wed Aug 21 11:11:01 +0000 2019","None",1164132749726236673,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","commonman_gangu",0,2,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383424716854022148,"B2JHA",-1,"2021-04-17 14:18:49","None",64,"Wed Mar 21 05:28:57 +0000 2018","INDIA",976329795326812161,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","iamb2jha",0,52,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422950771073036,"Imtiyaz Khan",-1,"2021-04-17 14:11:48","None",22,"Wed Apr 14 08:59:33 +0000 2021","None",1382257160017432579,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","Imtiyaz80200373",0,0,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422946778042375,"Gaurav Saxena",-1,"2021-04-17 14:11:47","None",1044,"Sun Apr 09 10:03:20 +0000 2017","Ujjain, India",851012644320534528,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","GauravS22071983",0,554,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422935197622278,"#Andolanjivi Roman D$q$souza",-1,"2021-04-17 14:11:45","None",1175,"Mon May 11 19:13:21 +0000 2009","Mumbai- Pune, India",39317409,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","romandsouza",0,3104,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422937026293775,"Utsavgelda",-1,"2021-04-17 14:11:45","None",930,"Fri Jan 03 16:54:00 +0000 2020","Ratlam, India",1213141417440100352,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","Utsavgelda1",0,278,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422906609258503,"MAHAVEER MEENA",-1,"2021-04-17 14:11:38","None",3900,"Tue Sep 01 08:40:38 +0000 2020","New Delhi, India",1300714881847418881,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","Majormeena",0,2437,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422882680741896,"Sahadev",-1,"2021-04-17 14:11:32","None",21,"Wed Feb 24 09:37:15 +0000 2021","None",1364509653292380161,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","Sahadev091",0,1,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422875869220867,"Trick_bhi",-1,"2021-04-17 14:11:31","None",75,"Tue Mar 16 03:58:47 +0000 2021","None",1371672130954297348,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","Tricks_bhi",0,1,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422875609092096,"Ashok3004",-1,"2021-04-17 14:11:30","None",153,"Fri Jul 26 13:34:25 +0000 2019","None",1154746798088413184,"None","RT @bhak_sala: When Vaccine was not ready, armchair activists blamed scientists  When Vaccine was ready, armchair activists blamed the proc…","Ashok30041",0,12,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422869028294658,"Arjun Ranawat",-1,"2021-04-17 14:11:29","None",48,"Tue Sep 29 03:43:22 +0000 2020","वाराणसी, भारत",1310787149344600065,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","ArjunRanawat_1",0,8,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422863508525062,"Usman khan",-1,"2021-04-17 14:11:28","None",537,"Tue Oct 08 17:14:40 +0000 2013","Jodhpur, India",1947503617,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","Khan772Usman",0,189,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422861705052162,"LAKSHMI",-1,"2021-04-17 14:11:27","None",887,"Sat Jan 27 13:43:28 +0000 2018","Andaman & Nicobar Islands",957247687191011330,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","lakshmi_Andaman",0,463,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422862711689220,"LAKSHMI",-1,"2021-04-17 14:11:27","None",887,"Sat Jan 27 13:43:28 +0000 2018","Andaman & Nicobar Islands",957247687191011330,"None","RT @MahilaCongress: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of ar…","lakshmi_Andaman",0,463,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422855644209162,"Khan Mohammed Salim",-1,"2021-04-17 14:11:26","None",438,"Sat May 02 04:22:08 +0000 2020","None",1256438727368310786,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","KhanMohammedS16",0,268,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422856105660416,"Abinash|ଅବିନାଶ",-1,"2021-04-17 14:11:26","None",342,"Sun Oct 14 15:07:51 +0000 2012","Bengaluru, India",880329356,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","AbiParid",0,216,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422856738996228,"Hari krishna",-1,"2021-04-17 14:11:26","None",668,"Fri Feb 17 16:22:12 +0000 2012","17.39415,78.47953",495112469,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","KrishnaHari86",0,160,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422847125651460,"Parth Gandhi گاندھی 🏳️‍🌈",-1,"2021-04-17 14:11:24","None",889,"Mon Jan 07 06:23:06 +0000 2013","Bangalore",1067579064,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","iPGandhi",0,376,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422848073494531,"Sameer",-1,"2021-04-17 14:11:24","None",4936,"Sat Jul 23 13:05:38 +0000 2011","Bengaluru, India",340888369,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","smeerkpblr",0,2787,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422848702717959,"Soulchallenger",-1,"2021-04-17 14:11:24","None",65,"Mon Jan 11 01:09:58 +0000 2021","None",1348436608819740675,"None","I$q$m not against vaccination, except forced vaccination. But I never want to be first in line for new drugs. I$q$ll let this play out for a while then pick the best product.","Soulchallenger1",0,4,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422849734512641,"HindutvaIsFascism #VoteForDMKalliance",-1,"2021-04-17 14:11:24","None",5006,"Wed Feb 26 13:12:38 +0000 2020","None",1232654629923508225,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","NakeRsssss",0,1275,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422845389197320,"Bhanu Singh",-1,"2021-04-17 14:11:23","None",374,"Tue Jan 24 10:35:35 +0000 2017","New Delhi, India",823841673100873728,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","BhanuSi44093789",0,23,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422827085275140,"தமிழன்",-1,"2021-04-17 14:11:19","None",2615,"Mon Dec 23 04:17:49 +0000 2019","None",1208964869162033153,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","s82323760",0,81,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422828691607553,"Shohreh",-1,"2021-04-17 14:11:19","None",1374,"Tue Feb 14 21:21:54 +0000 2017","United States",831614467419041792,"None","RT @GrahamLedger: This is tolerated but YouTube won’t let me talk about voter fraud in 2020 nor vaccine side effects!?  👇👇👇👇 WATCH: BLM Act…","Shohreh93962784",0,893,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422820152078337,"Amit Jain",-1,"2021-04-17 14:11:17","None",283,"Sat Dec 23 07:27:40 +0000 2017","Delhi",944469539839868931,"None","RT @RahulGandhi: We need humility, a clear vaccine strategy &amp; income support to contain this virus and related damage.   GOI’s mix of arrog…","jain14583Amit",0,54,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383422821108355075,"brownbeauty 🤎",-1,"2021-04-17 14:11:17","None",463,"Tue Apr 25 22:06:35 +0000 2017","Atlanta, GA",856992864135516161,"None","RT @anabenge1: 2 doses of MMR vaccine, 2 doses chicken pox vaccine, 5 doses of DTaP vaccine, 3-4 doses of Hib vaccine, 2 doses of Hepatitis…","lxshxun",0,527,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
